사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
201805,4호선,신용산,430888,52913,452243,53334
201805,4호선,쌍문,886086,178206,768999,173212
201805,4호선,이촌(국립중앙박물관),257271,51834,289297,55576
201805,4호선,충무로,910539,134129,924725,135628
201805,4호선,창동,724081,205855,778734,214161
201805,4호선,총신대입구(이수),531196,157520,605535,166352
201805,4호선,한성대입구(삼선교),488918,86119,465753,85619
201805,4호선,혜화,1235635,139560,1285333,140590
201805,4호선,남태령,123398,12079,29381,8415
201805,5호선,강동,537113,107031,455407,97120
201805,5호선,화곡,792241,151615,724874,145735
201805,5호선,거여,166454,54016,154024,52185
201805,5호선,개화산,147993,37684,139835,36226
201805,5호선,고덕,243661,66416,235577,65142
201805,5호선,공덕,374812,47807,406382,44682
201805,5호선,광나루(장신대),399922,73554,358338,70192
201805,5호선,광화문(세종문화회관),1015744,87201,1061755,84548
201805,5호선,군자(능동),310535,41166,351602,45648
201805,5호선,굽은다리(강동구민회관앞),253380,67775,240094,62889
201805,5호선,김포공항,225575,30638,190909,29944
201805,5호선,까치산,796396,162560,741197,163553
201805,5호선,답십리,430716,88732,385549,86854
201805,5호선,길동,179456,66957,186918,68800
201805,5호선,동대문역사문화공원,72120,9852,87798,10960
201805,5호선,둔촌동,247074,69592,245166,71965
201805,5호선,마곡,211451,30706,188184,29403
201805,5호선,마장,154381,44316,147015,43280
201805,5호선,마포,363618,68068,370018,67979
201805,5호선,마천,117488,50304,114293,53075
201805,5호선,명일,203887,65160,210311,66962
201805,5호선,목동,496058,88518,527539,89522
201805,5호선,발산,464184,73131,467183,70497
201805,5호선,방이,185821,46441,185837,45681
201805,5호선,방화,187929,51538,177315,49748
201805,5호선,상일동,329509,70605,266800,67060
201805,5호선,신금호,167214,39988,164360,44757
201805,5호선,서대문,477052,73519,493239,70704
201805,5호선,송정,233895,64506,224065,65847
201805,5호선,신길,93480,12625,107847,13744
201805,5호선,신정(은행정),397758,65678,306960,64061
201805,5호선,아차산(어린이대공원후문),414110,102676,387640,98935
201805,5호선,애오개,186689,41185,186290,40216
201805,5호선,양평,169402,30044,167758,29561
201805,5호선,여의도,639710,53300,706770,52524
201805,5호선,여의나루,462257,31565,486019,30806
201805,5호선,영등포구청,88932,21627,95128,20817
201805,5호선,영등포시장,217849,82360,238692,84311
201805,5호선,오금,96234,18917,95828,18552
201805,5호선,오목교(목동운동장앞),685472,89743,746187,88452
201805,5호선,올림픽공원(한국체대),179281,38286,183192,36231
201805,5호선,왕십리(성동구청),132993,27395,165318,26243
201805,5호선,우장산,415194,86352,404452,89608
201805,5호선,종로3가,378461,124744,351121,127470
201805,5호선,을지로4가,113762,45279,132693,45761
201805,5호선,장한평,478487,100887,475860,102189
201805,5호선,천호(풍납토성),509311,153310,532414,164131
201805,5호선,청구,105543,28921,97437,22747
201805,5호선,충정로(경기대입구),127136,16821,127606,17836
201805,5호선,행당,221475,51122,191594,46577
201805,5호선,개롱,167791,45748,167500,46589
201805,6호선,고려대(종암),290267,38678,281736,39201
201805,6호선,효창공원앞,196934,43563,183626,40370
201805,6호선,광흥창(서강),236671,59070,227423,58059
201805,6호선,구산,201441,58603,134172,59737
201805,6호선,녹사평(용산구청),218505,21900,224875,21182
201805,6호선,대흥(서강대앞),245250,51791,259869,51455
201805,6호선,독바위,70494,21776,73491,25930
201805,6호선,디지털미디어시티,367958,57801,410810,57295
201805,6호선,돌곶이,226851,63518,207554,62613
201805,6호선,동묘앞,230243,71875,242460,65520
201805,6호선,마포구청,359240,84170,314225,77067
201805,6호선,망원,360445,88155,391587,92857
201805,6호선,버티고개,64797,15515,54027,17388
201805,6호선,보문,213613,36374,192920,34271
201805,6호선,봉화산(서울의료원),250300,55429,225053,53849
201805,6호선,삼각지,214294,18614,170299,14822
201805,6호선,불광,131492,44239,133974,35197
201805,6호선,상수,328310,23513,382702,24252
201805,6호선,상월곡(한국과학기술연구원),169196,42990,156717,42469
201805,6호선,새절(신사),360723,91394,340011,92601
201805,6호선,석계,351627,80667,352394,81412
201805,6호선,신당,241991,41402,248489,40014
201805,6호선,안암(고대병원앞),468498,35559,473614,34360
201805,6호선,월드컵경기장(성산),202719,67439,216787,63752
201805,6호선,응암,460295,120573,446795,119334
201805,6호선,이태원,536104,38262,606220,39628
201805,6호선,월곡(동덕여대),350824,79300,328102,79170
201805,6호선,역촌,87866,36805,109000,36080
201805,6호선,연신내,25,1,0,0
201805,6호선,증산(명지대앞),263782,75323,250833,75692
201805,6호선,청구,101360,20887,107677,25420
201805,6호선,창신,100257,18363,83676,17425
201805,6호선,태릉입구,157193,35610,205707,38653
201805,6호선,한강진,231738,16337,278722,16781
201805,6호선,합정,461810,44773,406657,40005
201805,6호선,화랑대(서울여대입구),382972,49630,283438,44666
201805,6호선,공덕,488541,75521,481037,71942
201805,6호선,약수,93478,24419,94531,22718
201805,7호선,중화,318588,69310,304142,68036
201805,7호선,중곡,267354,63862,237991,65111
201805,7호선,가산디지털단지,1106306,84901,1105755,80327
201805,7호선,고속터미널,602887,84281,512083,73573
201805,7호선,학동,570108,62224,633188,59527
201805,7호선,건대입구,476193,57938,513334,53245
201805,7호선,공릉(서울과학기술대),363570,72649,356899,73365
201805,7호선,광명사거리,695156,157066,670838,159689
201805,7호선,군자(능동),382927,82522,266996,66320
201805,7호선,굴포천,255998,35800,266601,36618
201805,7호선,까치울,212559,30524,200209,30045
201805,7호선,남성,302035,75171,278093,75732
201805,7호선,남구로,441969,62417,462055,63867
201805,7호선,내방,378012,69017,391915,67843
201805,7호선,노원,542848,123106,599480,123497
201805,7호선,논현,533461,54429,591751,54809
201805,7호선,대림(구로구청),297274,36581,298930,35632
201805,7호선,도봉산,267271,47492,315457,66417
201805,7호선,뚝섬유원지,329833,45840,320233,45849
201805,7호선,마들,307965,80506,276120,80010
201805,7호선,반포,174576,34592,170819,33044
201805,7호선,먹골,285705,66664,269598,66921
201805,7호선,면목,446853,92417,423495,94707
201805,7호선,보라매,247969,47554,250560,46854
201805,7호선,부천시청,346106,50561,348542,48749
201805,7호선,부천종합운동장,148125,20618,122748,19802
201805,7호선,부평구청,338612,32513,268247,29115
201805,7호선,삼산체육관,148630,26950,129426,26114
201805,7호선,사가정,416968,100562,407123,99598
201805,7호선,상도,318545,63038,315703,59685
201805,7호선,상동,405848,50187,423563,50735
201805,7호선,상봉(시외버스터미널),488755,75792,464532,71149
201805,7호선,수락산,353705,95807,336340,95678
201805,7호선,숭실대입구(살피재),476765,63490,470135,65062
201805,7호선,신대방삼거리,426866,96287,397668,98576
201805,7호선,어린이대공원(세종대),576156,51466,594463,50840
201805,7호선,신중동,402714,53361,398719,51920
201805,7호선,신풍,300657,71657,281707,72593
201805,7호선,온수(성공회대입구),312118,37876,303978,37926
201805,7호선,용마산,171472,37440,155578,41004
201805,7호선,이수,443202,81230,445659,78378
201805,7호선,장승배기,269477,80950,257517,82644
201805,7호선,장암,71857,9388,26593,6384
201805,7호선,천왕,228542,49281,208242,49153
201805,7호선,중계,411781,99293,373045,96807
201805,7호선,철산,657457,103541,674028,103556
201805,7호선,청담,535232,76607,624634,74638
201805,7호선,춘의,253431,31936,247493,31947
201805,7호선,태릉입구,283068,51903,263921,48686
201805,7호선,하계,537702,114757,505203,109218
201805,7호선,강남구청,403612,49024,454374,49418
201805,8호선,강동구청,278241,67031,282456,67907
201805,8호선,남한산성입구(성남법원.검찰청),399327,80607,366807,78201
201805,8호선,단대오거리,306231,71409,278824,67246
201805,8호선,가락시장,169934,55575,208249,55769
201805,8호선,모란,100628,58274,80421,41418
201805,8호선,몽촌토성(평화의문),203716,47164,212193,46358
201805,8호선,문정,459820,52695,479671,52129
201805,8호선,복정,327393,51131,263105,45868
201805,8호선,석촌,219972,64424,231415,65238
201805,8호선,산성,152835,36045,145022,39524
201805,8호선,송파,138745,38020,136809,37680
201805,8호선,수진,127128,47088,115451,46857
201805,8호선,신흥,106047,43714,115432,45454
201805,8호선,암사,487699,99152,417022,97129
201805,8호선,잠실(송파구청),383144,68167,468376,64220
201805,8호선,장지,504784,75708,488039,72661
201805,8호선,천호(풍납토성),496397,98435,578705,92479
201805,9호선,흑석(중앙대입구),290583,54139,293434,55591
201805,9호선,가양,516700,129211,495488,125483
201805,9호선,고속터미널,387176,53525,623072,67105
201805,9호선,공항시장,67052,22814,74839,24916
201805,9호선,구반포,72277,24391,79581,25142
201805,9호선,국회의사당,427203,55199,437781,48979
201805,9호선,김포공항,290178,21785,358230,23685
201805,9호선,노량진,790124,89630,818775,92862
201805,9호선,노들,114770,32611,96629,30368
201805,9호선,당산,493653,65401,466242,60712
201805,9호선,동작(현충원),56070,18454,42090,16088
201805,9호선,등촌,244583,82209,241132,83192
201805,9호선,마곡나루,209127,15369,199909,15475
201805,9호선,개화,185336,39441,119564,31047
201805,9호선,증미,172095,42659,175601,43706
201805,9호선,염창,444224,65476,421502,64350
201805,9호선,사평,69660,14784,64997,14464
201805,9호선,여의도,534483,42858,516482,38442
201805,9호선,양천향교,214715,41353,215642,40700
201805,9호선,샛강,128357,27206,136049,27594
201805,9호선,선유도,186236,26688,183962,26405
201805,9호선,신논현,853163,53232,868672,50918
201805,9호선,신목동,107309,20905,94376,19742
201805,9호선,신방화,209307,47123,202483,47091
201805,9호선,신반포,90546,26075,90701,26870
201805,9호선2단계,언주,216886,24809,218980,24824
201805,9호선2단계,종합운동장,187486,17766,151655,14736
201805,9호선2단계,삼성중앙,131044,21700,137443,21771
201805,9호선2단계,선정릉,188820,20800,198350,20551
201805,9호선2단계,봉은사,398784,42806,389617,40902
201804,1호선,서울역,1427138,224481,1387224,223411
201804,1호선,시청,644945,96564,637296,95277
201804,1호선,청량리(서울시립대입구),496842,321677,520489,325002
201804,1호선,제기동,294639,340425,289500,362545
201804,1호선,종각,1147257,154596,1086041,144779
201804,1호선,종로3가,656178,372288,605968,344689
201804,1호선,종로5가,521940,281886,530823,270067
201804,1호선,신설동,372199,124461,365588,120704
201804,1호선,동대문,332301,137779,378774,144167
201804,1호선,동묘앞,176340,151831,189767,152560
201804,2호선,강남,2857677,175378,2906692,158091
201804,2호선,홍대입구,2261089,117122,2402930,114151
201804,2호선,구로디지털단지,1754952,173988,1748301,175569
201804,2호선,건대입구,1299498,98725,1419539,103629
201804,2호선,교대(법원.검찰청),950552,168325,1076301,187721
201804,2호선,구의(광진구청),628554,106785,605437,108600
201804,2호선,낙성대,829062,114584,793989,116409
201804,2호선,당산,594927,72145,678806,78519
201804,2호선,대림(구로구청),803926,120217,828139,124979
201804,2호선,도림천,29901,6616,33522,7367
201804,2호선,뚝섬,469633,66054,503094,66477
201804,2호선,동대문역사문화공원,514307,61991,597004,66757
201804,2호선,문래,510476,86865,519375,86798
201804,2호선,방배,587788,83270,605660,82690
201804,2호선,봉천,583387,152821,525759,154188
201804,2호선,사당,1072247,212557,1331326,204334
201804,2호선,삼성(무역센터),1640663,124318,1699167,116947
201804,2호선,상왕십리,365010,68612,345754,69467
201804,2호선,선릉,1462516,213427,1254405,184829
201804,2호선,성수,717993,108680,789467,111137
201804,2호선,시청,684803,59187,657517,53861
201804,2호선,서초,617330,90393,616454,91486
201804,2호선,서울대입구(관악구청),1446136,210847,1395484,202422
201804,2호선,신답,33585,10499,38009,11438
201804,2호선,신당,361887,106512,383370,109274
201804,2호선,신대방,762144,136754,714542,139346
201804,2호선,신림,1918210,247642,1866445,255087
201804,2호선,신도림,1630879,211549,1626753,202645
201804,2호선,신설동,99201,37655,94943,38937
201804,2호선,신정네거리,236280,66521,240131,67877
201804,2호선,신촌,1351951,142076,1379811,140782
201804,2호선,아현,264664,65807,256679,65425
201804,2호선,양천구청,170942,46715,179144,48304
201804,2호선,역삼,1254642,155304,1396106,158260
201804,2호선,용답,69777,17239,72386,16917
201804,2호선,영등포구청,566416,106677,579858,105135
201804,2호선,왕십리(성동구청),558390,59920,442158,50826
201804,2호선,용두(동대문구청),48955,23679,49892,25317
201804,2호선,을지로3가,563452,90685,547675,90012
201804,2호선,을지로4가,290370,92505,288329,88966
201804,2호선,을지로입구,1410152,115869,1399757,106003
201804,2호선,이대,610497,69019,651524,70610
